timestamp,seq,x_force,y_force,z_force,x_torque,y_torque,z_torque
1691682872562039757,90510,2.5898419132699058,0.3705781983289138,0.5437154839655077,-0.0055316533635126185,-0.660865899274699,-0.00066215511782399
1691682872570442473,90511,2.591878088867996,0.3633320642271822,0.5411946470296745,-0.005570095957048544,-0.6608495013567455,-0.0007679290303300451
1691682872580583045,90512,2.5915927672726684,0.3549415064653748,0.5384517068635889,-0.005612827220596111,-0.6608426460955232,-0.0008712724444073944
1691682872591002595,90513,2.5892991208529437,0.3464960761465971,0.535710025935471,-0.00565739590506159,-0.6608441549426751,-0.0009647610994941028
1691682872603391031,90514,2.5860309813185762,0.3389839162694216,0.5333086971202372,-0.005699541420766932,-0.6608475381542164,-0.001044438837457504
1691682872611232480,90515,2.582781753636602,0.33265413572565816,0.5316023567289224,-0.005734509911635191,-0.6608446174030213,-0.0011149863341665838
1691682872620450828,90516,2.579896753044938,0.3268798684394053,0.5309624798911009,-0.005758453450732577,-0.6608304033246568,-0.0011866371928579502
1691682872630528919,90517,2.577066756599657,0.3205549713353564,0.5316053337713432,-0.005770210401531776,-0.6608063919061318,-0.001267800663258082
1691682872640545302,90518,2.573860238484753,0.3126191725471338,0.5332794065978831,-0.005772895268123121,-0.6607793380250777,-0.0013609514154954785
1691682872650572552,90519,2.5702513868437715,0.3025212288361393,0.5353560452849553,-0.005771930752679411,-0.660756283065676,-0.0014624826931301964
1691682872660652906,90520,2.5666370225148234,0.29057074037621267,0.5374596739239931,-0.005769538351607796,-0.6607383286334967,-0.00156478558906576
1691682872671063708,90521,2.5634878089939406,0.2778080275198415,0.5398923615354393,-0.005760832881953834,-0.6607174684510919,-0.0016601205967773573
1691682872683906996,90522,2.561166344402402,0.26527547575029203,0.543189886268283,-0.00573645941657766,-0.6606816394753829,-0.0017448051542101038
1691682872702037308,90523,2.559991291603525,0.2533866746009542,0.5472582528506555,-0.005690084353385305,-0.6606247473782885,-0.0018213656640400163
1691682872710518088,90524,2.5601748754072275,0.24202144129929223,0.5511972349531545,-0.00562314680922505,-0.6605519572226038,-0.001896545111972335
1691682872720812067,90525,2.5615684186420293,0.23101483441324533,0.5541262011962803,-0.005543267426680251,-0.6604762345925508,-0.0019757186887119278
1691682872733109271,90526,2.563600824596549,0.2203755754071075,0.5560563801152361,-0.005460297521212167,-0.6604090537617173,-0.0020587447508523798
1691682872740555336,90527,2.5656389289333843,0.21014772504750648,0.55785097259102,-0.005382585382741028,-0.6603518684315435,-0.0021414922350521223
1691682872752538796,90528,2.5674368995477335,0.20019072111113043,0.5604633909142843,-0.005312579896417931,-0.6602961121264259,-0.0022203379858510247
1691682872760417897,90529,2.5691993661371866,0.19009507361533887,0.5643280953257857,-0.0052452513499912905,-0.6602315671553836,-0.002293017990206303
1691682872770521945,90530,2.5713237412365495,0.17950044849297123,0.5693898570767507,-0.005174075888270127,-0.6601528629300751,-0.002355058466405368
1691682872780494060,90531,2.5741279854734014,0.16876374578350337,0.5754834928763678,-0.005099942189328732,-0.660058956896517,-0.0023986922988202992
1691682872790601319,90532,2.577582032202364,0.15913142799879,0.5825632402810506,-0.005032352888709573,-0.6599523567859505,-0.0024176657251669623
1691682872800581144,90533,2.58121605631671,0.15181084071164203,0.5907925256848136,-0.004980807397025832,-0.6598399771723678,-0.002412103411864392
1691682872810537694,90534,2.584501950539848,0.14684799020488618,0.6007229850504012,-0.0049462537858414,-0.659728791975557,-0.0023874254447167364
1691682872821305851,90535,2.587305042583617,0.14320262417947252,0.6132730462449716,-0.004921867334787715,-0.6596199682516676,-0.0023493066125352957
1691682872830540246,90536,2.5897478126135414,0.1399421839331293,0.629129193341393,-0.004901383249100451,-0.6595116176274802,-0.002300922683029897
1691682872842011761,90537,2.5917317724736018,0.13717797356856548,0.6481076118947251,-0.004885908460550767,-0.6594056580214717,-0.0022439772461373825
1691682872851000304,90538,2.592844562998679,0.1358388840495279,0.6693693921325905,-0.0048827294827506204,-0.6593073223410787,-0.002180148804030587
1691682872860589702,90539,2.5926591090188347,0.13673980531413996,0.6921594694300585,-0.004898276284379663,-0.6592184673535352,-0.0021129418200498034
1691682872872697960,90540,2.59094896267766,0.14001009474898016,0.7159138193698796,-0.004933443155640985,-0.6591348395710293,-0.0020510931062411616
1691682872880545050,90541,2.587786493879982,0.1453024404930997,0.7397401459045537,-0.004985543591944875,-0.6590505334217045,-0.0020074627952666063
1691682872900721205,90542,2.5836677376312,0.1522840927343081,0.7623572216793487,-0.005052611320428106,-0.6589628719184267,-0.001988750199357124
1691682872902036076,90543,2.579448654300091,0.1607950859566322,0.7827211849629603,-0.005134150208869244,-0.6588721212349392,-0.0019859927474401634
1691682872910676959,90544,2.5759995960782676,0.17063767617224204,0.8004813694648523,-0.005228018390666815,-0.6587783852313294,-0.0019791589604143127
1691682872920745296,90545,2.57382776079119,0.1813968144204077,0.815840799090264,-0.005328064892718861,-0.6586803720257741,-0.001951938920157636
1691682872931614949,90546,2.572846291058028,0.19253793149731172,0.8292579851593659,-0.005426101353875169,-0.6585769080992657,-0.0019007886426210523
1691682872940962589,90547,2.572498356678533,0.20362647338589185,0.8412870425631248,-0.005516129940504736,-0.6584686808137421,-0.00183235428195696
1691682872952909994,90548,2.5723737390525585,0.21442160368224084,0.8523255653453035,-0.005595936864199923,-0.6583573783800442,-0.0017570047030986077
1691682872961622289,90549,2.5728201897905474,0.2248360713551337,0.8622523110227021,-0.0056651170365237,-0.6582430075645451,-0.0016842067917347979
1691682872975485032,90550,2.5748348333191204,0.23487999623752023,0.8703781383083652,-0.005723905983096435,-0.6581240574836809,-0.0016180953098636902
1691682872980674700,90551,2.5792570142493134,0.244614191820343,0.8758776563792497,-0.005775078521847769,-0.6580019236262277,-0.0015542703593715637
1691682872992695783,90552,2.5860503245912474,0.2541203137429076,0.8783931485874714,-0.005824559943207114,-0.6578845936628936,-0.0014833093843857682
1691682873000704641,90553,2.594327344086489,0.2635054736323189,0.8783883625565136,-0.00587833482030771,-0.6577850170775025,-0.0013994574641024648
1691682873010885188,90554,2.602854054820941,0.27282221230102544,0.8769217105516246,-0.005939103566496413,-0.6577156329752463,-0.001305164504499782
1691682873030758218,90555,2.6103428627289524,0.2818501154160001,0.8748923367567293,-0.006003247255388717,-0.6576835252934008,-0.0012081583629771073
1691682873033865693,90556,2.615510077534073,0.29008597997885854,0.8724177086865258,-0.006056440062263491,-0.6576882414570517,-0.0011168473725658658
1691682873042089252,90557,2.6174319377564514,0.297227093680509,0.8690738620519161,-0.006072091031002991,-0.6577227598802915,-0.0010377749557881441
1691682873050608811,90558,2.6162018335625703,0.30365848451976485,0.8648537201666193,-0.0060174150206763945,-0.6577774361619282,-0.0009734491691558804
1691682873060931181,90559,2.6130796583437745,0.3102113986095169,0.8606716743957467,-0.005864506692782856,-0.6578434877508597,-0.0009206645786658936
1691682873070917282,90560,2.6096453031321856,0.3173673409970587,0.8575602529740614,-0.005600442100935704,-0.6579127595995521,-0.0008723092557103082
1691682873080850522,90561,2.6066970559209945,0.324803071371252,0.8554142313574271,-0.00523175751965126,-0.6579761817234419,-0.0008224387890537442
1691682873090659299,90562,2.6039598333951623,0.3316989197370858,0.8528248988646095,-0.004780680907329175,-0.6580265630060939,-0.0007705110624503557
1691682873101410006,90563,2.600654586101142,0.3374642727767255,0.8480793411779237,-0.004276194589793693,-0.6580653458648152,-0.0007217997189450432
1691682873110596529,90564,2.5962052029501064,0.34230495839145686,0.8401887764221178,-0.0037476593881673338,-0.6581039061348426,-0.000684930785539667
1691682873121394540,90565,2.590624859593767,0.3471546641192336,0.8293193922590705,-0.003224726865695558,-0.6581543519486537,-0.0006689904860030621
1691682873130959624,90566,2.584536210563095,0.3529565571545525,0.8166806481787714,-0.002739301631825935,-0.6582196226712947,-0.0006800481711096292
1691682873142988055,90567,2.578732397100545,0.3599691128534445,0.8038813443274376,-0.00232311501615881,-0.6582959519681271,-0.0007174827400798792
1691682873150527340,90568,2.57344866407224,0.36773042847809256,0.7919822088515756,-0.0020005988235670576,-0.6583843518914541,-0.0007748789066907368
1691682873164663025,90569,2.568184868446952,0.3755138215184414,0.7811076413527538,-0.0017832208813805405,-0.6584929927541862,-0.0008466492420977959
1691682873170538034,90570,2.5624557508705244,0.3827216637699918,0.7710087087081602,-0.0016706085150869775,-0.6586254298840512,-0.000933615315862807
1691682873181152843,90571,2.5564863682259595,0.38898924961093456,0.7617110708268098,-0.0016572792117777605,-0.6587722948048739,-0.0010418105618215736
1691682873192325043,90572,2.5509614815913473,0.3941052333190288,0.7535760366238321,-0.0017381108584043714,-0.6589182492154648,-0.001175339166255662
1691682873203853892,90573,2.5463250260467296,0.39799213858193394,0.7471240891433253,-0.0019080769305716966,-0.6590539980727732,-0.0013296500322914
1691682873211715489,90574,2.542536704242143,0.4008862662165085,0.7428407685375471,-0.0021596277654206916,-0.6591798089696179,-0.0014926294041532353
1691682873220669462,90575,2.5393860357729037,0.40339336109108864,0.7407932325736141,-0.002482686614688273,-0.6592995657806251,-0.0016526515416280798
1691682873231048182,90576,2.536819779418144,0.4060298889928232,0.7403242522958482,-0.0028672500617678287,-0.6594128812500518,-0.0018043483572433856
1691682873240584147,90577,2.5348988325709025,0.4086483159347557,0.7403373504699887,-0.0033058705132506514,-0.6595135790537594,-0.0019471690401882743
1691682873253242060,90578,2.5335732270981004,0.4105284951644557,0.7400380621212528,-0.003794357237997511,-0.6595970877880535,-0.0020815643723137755
1691682873262302797,90579,2.5326951304998713,0.4110583236302601,0.739383708259458,-0.004329733406635005,-0.6596682642599987,-0.002208778192282631
1691682873275647793,90580,2.5323124566533295,0.41017547652029923,0.7388255869582957,-0.004905197684036648,-0.6597385178152062,-0.002333283569562598
1691682873285759976,90581,2.5327871359484195,0.4082118365279252,0.7387229200559493,-0.005505527145501247,-0.6598146139250911,-0.002462746776383738
1691682873290722320,90582,2.5344172865512236,0.4054947765824742,0.7391028587464145,-0.006108519777886763,-0.6598929736881031,-0.002603307929400829
1691682873301678328,90583,2.53701916310352,0.4021119735609252,0.7398964389142532,-0.006692554289873947,-0.6599643521941733,-0.0027537276357757984
