__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1691673429.117702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44429.000000,1691673429.105215,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.128226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44430.000000,1691673429.115213,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.131921,0.533848,-0.029869,-0.000018,-25.903548,0.010000,-0.000008,-0.104880,0.000000,-0.000046,-0.008091,10.756788,-0.000653,0.000000,39.294276,-0.000653,0.629280,4.662113,-0.000764,-1.899000,-0.050546,-0.017000,0.022109,1.225545,-0.001772,-1.657000,-0.005545,-0.013000,-0.062560,-0.000230,-0.000138,-1.018571,-0.074510,0.000038,22706.000000,1691673429.113482,0.767543,-1.569998,0.000048,0.047314,-0.000228,-0.000048,,,,,,,,,
1691673429.138445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44431.000000,1691673429.126405,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.144846,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44432.000000,1691673429.135202,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.147975,0.533848,-0.029869,0.001034,-25.321446,0.010000,-0.000008,-0.132480,0.000000,-0.000046,-0.013485,10.756808,0.003147,-0.002697,39.294276,-0.000653,0.309120,4.661642,-0.030169,-1.899000,-0.049546,-0.019999,0.023746,1.225545,-0.004136,-1.657000,-0.005545,-0.013000,-0.031280,-0.000230,-0.000138,-0.887143,-0.074510,0.000038,22707.000000,1691673429.133468,0.741257,-1.569998,0.000048,-0.026286,-0.000228,-0.000048,,,,,,,,,
1691673429.154569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44433.000000,1691673429.145169,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.164762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44434.000000,1691673429.155045,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691673429.166539,1.148581,-0.030253,0.000018,-24.448293,0.010000,-0.000008,-0.231840,0.000000,-0.000046,-0.008091,10.756788,-0.003087,-0.005394,39.294276,-0.000653,-1.214400,4.660322,-0.069523,-1.901000,-0.050546,-0.017999,0.022109,1.225545,-0.004136,-1.659000,-0.006546,-0.013000,-0.022080,-0.000230,-0.000138,-1.077714,-0.074510,0.000038,22708.000000,1691673429.153462,0.793829,-1.569998,0.000048,0.057829,-0.000609,-0.000048,,,,,,,,,
1691673429.175487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44435.000000,1691673429.165092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
