__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1691664810.636391,3.461921,-1.239797,-0.000018,139.413480,0.398008,-0.000008,0.044160,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.010788,0.402417,0.000653,-0.099360,-0.041133,-0.000094,-1.850000,-0.041772,-0.003000,0.024566,1.236772,0.001181,-1.628000,0.000227,0.014999,-0.178480,-0.017012,-0.000138,-1.761143,0.398054,-0.000038,30847.000000,1691664810.625530,0.809600,-0.394212,0.000048,0.257600,0.088360,0.000048,,,,,,,,,
1691664810.644076,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60953.000000,1691664810.634187,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.656512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60954.000000,1691664810.644190,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.657600,1.779492,-1.239797,-0.000018,139.413480,0.398008,-0.000008,0.093840,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.018879,0.402417,0.000653,0.022080,-0.041123,0.004419,-1.851000,-0.042181,0.002000,0.022517,1.236181,0.011818,-1.638000,-0.006181,0.009999,-0.172960,-0.017012,-0.000138,-1.761143,0.398054,-0.000038,30848.000000,1691664810.645525,0.804343,-0.394212,0.000048,0.289143,0.088360,0.000370,,,,,,,,,
1691664810.671365,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60955.000000,1691664810.656884,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.675035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60956.000000,1691664810.664139,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.677555,1.698606,-1.239797,0.001165,139.413480,0.398008,-0.000008,0.154560,-0.076908,-0.000046,-0.010788,3.661681,0.000653,-0.016182,0.402417,0.000653,0.198720,-0.041123,0.001602,-1.850000,-0.040182,-0.003000,0.024566,1.236181,0.008863,-1.636000,-0.003181,-0.018999,-0.198720,-0.017012,-0.000138,-1.767714,0.398054,-0.000038,30849.000000,1691664810.665525,0.736000,-0.394212,0.000048,0.373257,0.087978,0.000048,,,,,,,,,
1691664810.687485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60957.000000,1691664810.674131,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.698385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60958.000000,1691664810.684620,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.701006,3.704579,-1.239797,-0.000466,139.995582,0.398008,-0.000008,-0.022080,-0.076908,-0.000046,-0.016182,3.661681,0.000653,-0.010788,0.402417,0.000653,0.253920,-0.041133,-0.003183,-1.860000,-0.046364,-0.013000,0.029887,1.237363,0.008863,-1.639000,-0.004363,0.001000,-0.165600,-0.017012,-0.000138,-1.715143,0.398054,-0.000038,30850.000000,1691664810.685529,0.720229,-0.394212,0.000048,0.452114,0.087978,0.000048,,,,,,,,,
1691664810.716716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60959.000000,1691664810.694258,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.724080,1.941264,-1.239797,0.001165,139.995582,0.398008,-0.000008,0.077280,-0.076908,-0.000046,-0.013485,3.661681,0.000653,-0.013485,0.402417,0.000653,0.099360,-0.041123,0.003225,-1.860000,-0.045773,-0.020999,0.023746,1.236772,0.007681,-1.641000,-0.004773,0.001000,-0.174800,-0.017012,-0.000138,-1.728286,0.398054,-0.000038,30851.000000,1691664810.705523,0.788571,-0.394212,0.000048,0.452114,0.087978,0.000553,,,,,,,,,
1691664810.728591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60961.000000,1691664810.714164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1691664810.737178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
