__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1692021582.053475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125225.000000,1692021582.048588,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.065793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125226.000000,1692021582.058689,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.079175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125227.000000,1692021582.069264,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.089025,3.186909,-0.256132,0.000028,46.277126,0.166478,-0.000008,-0.176640,0.053767,-0.000046,-0.008091,214.532576,-0.000653,0.010788,242.338016,0.001563,3.621120,6.555205,-0.000094,-1.853000,-0.038818,0.009999,0.017197,1.220818,-0.001772,-1.597000,0.008181,0.008999,0.046000,0.000000,-0.000138,-1.458857,0.000002,-0.000038,63272.000000,1692021582.065716,0.883200,-1.315242,-0.000048,-0.331200,-0.013650,0.000048,,,,,,,,,
1692021582.092713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125228.000000,1692021582.078679,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.096921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125229.000000,1692021582.088443,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.102378,2.394226,-0.256132,0.000208,45.403973,0.166478,-0.000008,-0.093840,0.053767,-0.000046,-0.005394,214.532576,-0.000653,0.005394,242.338016,0.001207,3.665280,6.555216,0.002199,-1.848000,-0.035819,0.009999,0.022929,1.220818,0.001181,-1.597000,0.008181,0.008999,0.007360,0.000000,-0.000138,-1.353714,0.000002,-0.000038,63273.000000,1692021582.075716,0.877943,-1.315242,-0.000048,-0.273371,-0.013269,0.000048,,,,,,,,,
1692021582.104498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125230.000000,1692021582.098693,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.109214,3.704579,-0.256132,0.000428,46.277126,0.166478,-0.000008,-0.027600,0.053767,-0.000046,-0.005394,214.532576,-0.000653,0.029667,242.338016,0.002315,3.698400,6.555205,-0.001507,-1.856000,-0.041227,0.003000,0.025795,1.220227,0.001181,-1.597000,0.008772,0.008999,0.058880,0.000000,-0.000138,-1.432571,0.000002,-0.000038,63274.000000,1692021582.095710,0.772800,-1.315242,-0.000048,-0.289143,-0.013269,0.000048,,,,,,,,,
1692021582.110872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125231.000000,1692021582.108491,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.125766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125232.000000,1692021582.118571,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.128634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1692021582.137905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125233.000000,1692021582.128593,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.138780,2.733947,-0.255748,-0.000412,46.568177,0.166478,-0.000008,-0.099360,0.053767,-0.000046,-0.008091,214.532576,-0.000653,0.013485,242.338016,0.002216,3.532800,6.555205,-0.006335,-1.855000,-0.039408,-0.014999,0.015968,1.221408,-0.001772,-1.600000,0.006592,0.004000,0.049680,0.000000,-0.000138,-1.327429,0.000002,-0.000038,63275.000000,1692021582.125709,0.909486,-1.315242,-0.000048,-0.389029,-0.013650,0.000048,,,,,,,,,
1692021582.146320,2.200100,-0.255748,-0.001470,46.859228,0.166478,-0.000008,-0.038640,0.053767,-0.000046,-0.005394,214.532576,-0.000653,0.032364,242.338016,0.002414,3.687360,6.555205,0.002544,-1.858000,-0.042408,0.009999,0.023746,1.221408,0.004136,-1.603000,0.003592,0.004000,0.023920,0.000000,-0.000138,-1.320857,0.000002,-0.000038,63276.000000,1692021582.135711,0.920000,-1.315242,-0.000048,-0.278629,-0.013269,0.000048,,,,,,,,,
1692021582.146340,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125234.000000,1692021582.138979,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.154037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125235.000000,1692021582.148507,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.164965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125236.000000,1692021582.158447,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692021582.180268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125237.000000,1692021582.168687,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
