__time,/hsrb/joint_states/arm_flex_joint/effort,/hsrb/joint_states/arm_flex_joint/position,/hsrb/joint_states/arm_flex_joint/velocity,/hsrb/joint_states/arm_lift_joint/effort,/hsrb/joint_states/arm_lift_joint/position,/hsrb/joint_states/arm_lift_joint/velocity,/hsrb/joint_states/arm_roll_joint/effort,/hsrb/joint_states/arm_roll_joint/position,/hsrb/joint_states/arm_roll_joint/velocity,/hsrb/joint_states/base_l_drive_wheel_joint/effort,/hsrb/joint_states/base_l_drive_wheel_joint/position,/hsrb/joint_states/base_l_drive_wheel_joint/velocity,/hsrb/joint_states/base_r_drive_wheel_joint/effort,/hsrb/joint_states/base_r_drive_wheel_joint/position,/hsrb/joint_states/base_r_drive_wheel_joint/velocity,/hsrb/joint_states/base_roll_joint/effort,/hsrb/joint_states/base_roll_joint/position,/hsrb/joint_states/base_roll_joint/velocity,/hsrb/joint_states/hand_l_spring_proximal_joint/effort,/hsrb/joint_states/hand_l_spring_proximal_joint/position,/hsrb/joint_states/hand_l_spring_proximal_joint/velocity,/hsrb/joint_states/hand_motor_joint/effort,/hsrb/joint_states/hand_motor_joint/position,/hsrb/joint_states/hand_motor_joint/velocity,/hsrb/joint_states/hand_r_spring_proximal_joint/effort,/hsrb/joint_states/hand_r_spring_proximal_joint/position,/hsrb/joint_states/hand_r_spring_proximal_joint/velocity,/hsrb/joint_states/head_pan_joint/effort,/hsrb/joint_states/head_pan_joint/position,/hsrb/joint_states/head_pan_joint/velocity,/hsrb/joint_states/head_tilt_joint/effort,/hsrb/joint_states/head_tilt_joint/position,/hsrb/joint_states/head_tilt_joint/velocity,/hsrb/joint_states/header/seq,/hsrb/joint_states/header/stamp,/hsrb/joint_states/wrist_flex_joint/effort,/hsrb/joint_states/wrist_flex_joint/position,/hsrb/joint_states/wrist_flex_joint/velocity,/hsrb/joint_states/wrist_roll_joint/effort,/hsrb/joint_states/wrist_roll_joint/position,/hsrb/joint_states/wrist_roll_joint/velocity,/hsrb/pressure_sensor/data,/hsrb/wrist_wrench/compensated/header/seq,/hsrb/wrist_wrench/compensated/header/stamp,/hsrb/wrist_wrench/compensated/wrench/force/x,/hsrb/wrist_wrench/compensated/wrench/force/y,/hsrb/wrist_wrench/compensated/wrench/force/z,/hsrb/wrist_wrench/compensated/wrench/torque/x,/hsrb/wrist_wrench/compensated/wrench/torque/y,/hsrb/wrist_wrench/compensated/wrench/torque/z
1692625253.689891,0.436784,-0.332831,-0.000109,51.224995,0.174687,-0.000008,0.198720,0.075999,-0.000046,-0.002697,-10.721180,-0.015320,0.008091,7.223585,0.000653,2.605440,1.871415,-0.000879,-1.896000,-0.044546,0.019999,0.027020,1.225545,0.005318,-1.598000,0.010454,0.027000,-0.029440,0.000000,-0.000138,-1.629714,0.000002,0.000038,39793.000000,1692625253.672691,0.536229,-1.238761,0.000048,0.042057,-0.024769,0.000048,,,,,,,,,
1692625253.697605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78655.000000,1692625253.690361,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.704885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000000,,,,,,,,
1692625253.705668,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78656.000000,1692625253.700541,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.712370,1.083873,-0.332831,-0.000048,51.516046,0.174687,-0.000008,0.231840,0.075999,-0.000046,0.000000,-10.721140,0.001246,0.010788,7.223585,0.000791,2.263200,1.871426,-0.001811,-1.893000,-0.043545,0.021999,0.027841,1.225545,0.002363,-1.598000,0.008454,0.009999,-0.005520,0.000000,-0.000138,-1.557429,0.000002,0.000038,39794.000000,1692625253.702677,0.520457,-1.238761,0.000048,-0.026286,-0.024769,0.000048,,,,,,,,,
1692625253.717869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78657.000000,1692625253.713256,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.726603,2.022150,-0.332831,-0.000553,51.516046,0.174687,-0.000008,0.292560,0.075999,-0.000046,0.059334,-10.721160,-0.013479,0.008091,7.223585,0.000653,2.384640,1.871415,-0.007424,-1.891000,-0.042954,0.020999,0.030707,1.224954,0.002363,-1.598000,0.009045,0.009999,0.020240,0.000000,-0.000138,-1.590286,0.000002,0.000038,39795.000000,1692625253.712687,0.625600,-1.238761,0.000048,-0.026286,-0.024769,0.000048,,,,,,,,,
1692625253.730972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78658.000000,1692625253.720421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.740761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78659.000000,1692625253.730358,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
1692625253.747141,0.258835,-0.332831,-0.000018,51.516046,0.174687,-0.000008,0.160080,0.075999,-0.000046,-0.016182,-10.721002,0.023217,0.010788,7.223585,0.000653,2.406720,1.871436,0.003906,-1.891000,-0.043728,0.023000,0.026204,1.226727,-0.000590,-1.600000,0.006273,0.000000,0.014720,0.000000,-0.000138,-1.649429,0.000002,0.000038,39796.000000,1692625253.732681,0.588800,-1.238761,0.000048,-0.057829,-0.024769,0.000048,,,,,,,,,
